Time,Temp,DutyCycle
41330,19.2,0.2
41340,19.2,0.2
41350,19.2,0.2
41360,19.2,0.2
41370,19.2,0.2
41380,19.2,0.2
41390,19.2,0.2
41400,19.2,0.2
41410,19.2,0.2
41420,19.2,0.2
41430,19.2,0.2
41440,19.2,0.2
41450,19.2,0.2
41460,19.2,0.2
41470,19.2,0.2
41480,19.2,0.2
41490,19.2,0.2
41500,19.2,0.2
41510,19.2,0.2
41520,19.2,0.2
41530,19.2,0.2
41540,19.2,0.2
41550,19.2,0.2
41560,19.2,0.2
41570,19.2,0.2
41580,19.2,0.2
41590,19.2,0.2
41600,19.2,0.2
41610,19.2,0.2
41620,19.2,0.2
41630,19.2,0.2
41640,19.2,0.2
41650,19.2,0.2
41660,19.2,0.2
41670,19.2,0.2
41680,19.2,0.2
41690,19.2,0.2
41700,19.2,0.2
41710,19.2,0.2
41720,19.2,0.2
41730,19.2,0.2
41740,19.2,0.2
41750,19.2,0.2
41760,19.2,0.2
41770,19.2,0.2
41780,19.2,0.2
41790,19.2,0.2
41800,19.2,0.2
41810,19.2,0.2
41820,19.2,0.2
41830,19.2,0.2
41840,19.2,0.2
41850,19.2,0.2
